RC1,NPorV,REG,log_NPorV,unlogged,Item,Participant
S,NP,R4,2.854201564,0.714828014,92,38
S,NP,R4,3.156521572,1.433908939,72,38
S,NP,R4,3.434831458,2.721644878,57,39
S,NP,R4,3.513127417,3.25932312,92,39
S,NP,R4,3.392648789,2.469726086,12,39
S,NP,R4,2.666051547,0.46350193,37,39
S,NP,R4,3.161714072,1.451155901,17,39
S,NP,R4,2.577756903,0.37823081,97,39
S,NP,R4,2.558220024,0.361593008,32,39
S,NP,R4,2.577390734,0.377912045,77,39
S,NP,R4,2.633290777,0.429824114,72,39
S,NP,R4,2.578711271,0.379062891,52,39
S,NP,R4,3.632663241,4.292034864,2,40
S,NP,R4,3.267126424,1.849807024,37,40
S,NP,R4,4.14100101,13.83569598,77,40
S,NP,R4,3.156264064,1.433058977,22,40
S,NP,R4,3.439688363,2.752253056,57,40
S,NP,R4,2.818081407,0.657781124,62,40
S,NP,R4,2.53901948,0.345954895,97,40
S,NP,R4,2.695191869,0.495669127,82,40
S,NP,R4,2.445778294,0.279111862,17,40
S,NP,R4,3.059133079,1.14586401,42,40
S,NP,R4,2.901820472,0.797664881,62,41
S,NP,R4,2.818433084,0.65831399,32,41
S,NP,R4,2.595599812,0.39409399,82,41
S,NP,R4,2.471264081,0.295981169,52,41
S,NP,R4,2.59610424,0.394551992,42,41
S,NP,R4,2.492728578,0.310977221,12,41
S,NP,R4,2.822007142,0.663753986,22,41
S,NP,R4,2.96906066,0.931237936,2,41
S,NP,R4,2.615972226,0.413021088,92,41
S,NP,R4,2.518022827,0.329627037,72,41
S,NP,R4,3.519604355,3.308295965,17,42
S,NP,R4,2.724536386,0.530318022,47,42
S,NP,R4,2.787444199,0.612977028,57,42
S,NP,R4,2.558959049,0.362208843,7,42
S,NP,R4,2.811384016,0.647715092,37,42
S,NP,R4,2.843841153,0.697977066,97,42
S,NP,R4,2.323008548,0.210381985,77,42
S,NP,R4,2.29192123,0.195848942,87,42
S,NP,R4,2.253056359,0.179083824,67,42
S,NP,R4,2.288597874,0.194355965,27,42
S,NP,R4,2.84172113,0.694578171,42,43
S,NP,R4,2.678754922,0.477259874,77,43
S,NP,R4,2.763702598,0.58036685,2,43
S,NP,R4,2.577214797,0.37775898,82,43
S,NP,R4,2.799299867,0.629940987,22,43
S,NP,R4,3.020485993,1.048300982,97,43
S,NP,R4,2.786514315,0.611665964,62,43
S,NP,R4,2.514864789,0.327238798,37,43
S,NP,R4,2.696212176,0.496834993,17,43
S,NP,R4,2.736676896,0.545351982,57,43
S,NP,R4,2.809311125,0.644630909,57,44
S,NP,R4,3.040702403,1.098253012,37,44
S,NP,R4,2.681221192,0.479977846,97,44
S,NP,R4,2.738013583,0.547033072,17,44
S,NP,R4,2.631764416,0.428316116,77,44
S,NP,R4,2.763839596,0.580549955,87,44
S,NP,R4,2.710113943,0.512995958,67,44
S,NP,R4,2.786923107,0.612241983,7,44
S,NP,R4,2.774496451,0.594971895,27,44
S,NP,R4,2.598264987,0.396519899,47,44
S,NP,R4,3.301528687,2.002297878,17,45
S,NP,R4,2.9687145,0.930495977,57,45
S,NP,R4,2.811151197,0.647367954,22,45
S,NP,R4,3.251309387,1.783648968,82,45
S,NP,R4,2.663278651,0.460551977,42,45
S,NP,R4,2.596844461,0.395225048,37,45
S,NP,R4,2.862114125,0.727971077,77,45
S,NP,R4,2.649864192,0.446543932,97,45
S,NP,R4,3.033851879,1.081065178,62,45
S,NP,R4,2.776482649,0.597699165,2,45
S,NP,R4,2.843184809,0.696923018,17,46
S,NP,R4,2.737587677,0.546496868,37,46
S,NP,R4,3.033619935,1.080487967,97,46
S,NP,R4,3.084250495,1.214088917,57,46
S,NP,R4,2.822278649,0.664169073,92,46
S,NP,R4,2.880691361,0.759786129,12,46
S,NP,R4,3.719107465,5.237300158,52,46
S,NP,R4,2.648019397,0.444651127,32,46
S,NP,R4,2.867334975,0.73677516,72,46
S,NP,R4,3.059394511,1.146553993,77,46
S,NP,R4,3.006820542,1.015828848,87,47
S,NP,R4,2.911354773,0.815370083,92,47
S,NP,R4,2.832443779,0.679898024,32,47
S,NP,R4,2.893035683,0.781692028,47,47
S,NP,R4,2.324029095,0.210876942,52,47
S,NP,R4,2.157441288,0.143694878,12,47
S,NP,R4,2.288739031,0.194419146,67,47
S,NP,R4,2.49393157,0.311839819,7,47
S,NP,R4,2.49331453,0.311397076,27,47
S,NP,R4,2.210580944,0.1623981,72,47
S,NP,R4,2.738339595,0.547443867,87,48
S,NP,R4,2.575456726,0.376232862,67,48
S,NP,R4,2.632601019,0.429141998,82,48
S,NP,R4,2.537578662,0.344809055,42,48
S,NP,R4,2.631966227,0.428515196,27,48
S,NP,R4,2.811550878,0.647964001,47,48
S,NP,R4,2.614667386,0.411782026,7,48
S,NP,R4,2.616100315,0.41314292,2,48
S,NP,R4,2.919986541,0.831737995,22,48
S,NP,R4,2.892696582,0.781081915,62,48
S,NP,R4,2.749978923,0.562314034,12,49
S,NP,R4,2.854259791,0.714923859,62,49
S,NP,R4,2.723518926,0.529077053,32,49
S,NP,R4,2.663401389,0.460682154,22,49
S,NP,R4,2.696709984,0.497404814,72,49
S,NP,R4,2.616038405,0.41308403,92,49
S,NP,R4,3.445552051,2.789664984,2,49
S,NP,R4,3.027101541,1.064391851,42,49
S,NP,R4,2.597032265,0.395395994,82,49
S,NP,R4,2.788500014,0.614469051,52,49
S,NP,R4,3.275169389,1.884383917,22,50
S,NP,R4,3.195135772,1.567240953,62,50
S,NP,R4,2.774986769,0.595643997,12,50
S,NP,R4,2.852842762,0.712594986,42,50
S,NP,R4,2.723495049,0.529047966,82,50
S,NP,R4,2.631438662,0.427994967,32,50
S,NP,R4,2.57854516,0.378917933,52,50
S,NP,R4,3.047338293,1.115162849,2,50
S,NP,R4,2.901728947,0.797496796,92,50
S,NP,R4,2.883364432,0.764477015,72,50
S,NP,R4,2.774878804,0.595495939,32,51
S,NP,R4,2.559921071,0.363012075,17,51
S,NP,R4,2.64863024,0.445276976,97,51
S,NP,R4,3.821571832,6.630890131,52,51
S,NP,R4,2.762577867,0.578865767,12,51
S,NP,R4,2.596778436,0.395164967,57,51
S,NP,R4,2.649333794,0.445998907,37,51
S,NP,R4,2.853514425,0.71369791,72,51
S,NP,R4,2.632869241,0.42940712,92,51
S,NP,R4,2.736684111,0.545361042,77,51
S,NP,R4,2.359992978,0.229083061,47,52
S,NP,R4,2.293185605,0.196419954,22,52
S,NP,R4,2.517860708,0.329504013,87,52
S,NP,R4,3.440093094,2.754819155,27,52
S,NP,R4,2.56067515,0.363642931,67,52
S,NP,R4,2.518111087,0.329694033,2,52
S,NP,R4,2.614791837,0.411900043,42,52
S,NP,R4,2.516018178,0.328109026,82,52
S,NP,R4,2.469368053,0.294691801,7,52
S,NP,R4,2.928598644,0.848396063,62,52
S,NP,R4,2.936437318,0.863847971,32,53
S,NP,R4,3.478174433,3.007283926,72,53
S,NP,R4,3.523799278,3.340406179,82,53
S,NP,R4,3.118975297,1.315150023,42,53
S,NP,R4,3.547355572,3.526594877,52,53
S,NP,R4,3.429609036,2.689112902,62,53
S,NP,R4,2.598649464,0.39687109,22,53
S,NP,R4,3.426991343,2.672953129,92,53
S,NP,R4,3.365302402,2.319008827,12,53
S,NP,R4,3.362544874,2.304331064,2,53
S,NP,R4,3.060444795,1.149330139,22,54
S,NP,R4,2.999271476,0.998323917,62,54
S,NP,R4,2.614887603,0.411990881,82,54
S,NP,R4,2.516333325,0.328347206,7,54
S,NP,R4,2.597986794,0.396265984,67,54
S,NP,R4,2.252474314,0.178843975,2,54
S,NP,R4,2.291610776,0.19570899,47,54
S,NP,R4,2.386900188,0.243725061,42,54
S,NP,R4,2.291597019,0.195702791,87,54
S,NP,R4,2.323784009,0.210757971,27,54
