RCtype,RC1,RC2,Group,Num,Item,Participant,Main,V1,V2,V3,V4,Matching,CORR,regionExp_response_1.rt,regionExp_response_2.rt,regionExp_response_3.rt,regionExp_response_4.rt,regionExp_response_5.rt,regionExp_response_6.rt,regionExp_response_7.rt,regionExp_response_8.rt,regionExp_response_9.rt,regionExp_response_10.rt,regionExp_response_11.rt,regionExp_response_12.rt,Q_Exp_response.keys,Q_Exp_response.rt,log_R1,log_R2,log_R3,log_R4,log_R5,log_R6,log_R7,log_R8,log_R9,log_R10,log_R11,log_R12,R346,R8910,log_RC1_rt,log_RC2_rt,R3468910,log_R3468910,R3489,log_R3489,R34,log_R34,R89,log_R89
OO,O,O,6,22,28,45,main,1,0,0,0,match,1,1.080204964,0.479231834,1.747977018,0.411860943,0.37651515,1.450371027,0.427878141,1.19790411,0.746400118,0.56378603,0.53026104,0.521077156,y,2.770772934,3.033506169,2.680545659,3.242535718,2.61475061,2.575782456,3.161479116,2.6313201,3.078422055,2.872971699,2.75111431,2.724489719,2.716902034,3.610208988,2.508090258,3.557532343,3.399343161,6.118299246,3.786630715,4.104142189,3.613222399,2.159837961,3.33442117,1.944304228,3.288764221
OO,O,O,2,6,8,45,main,1,0,0,0,match,1,0.47875905,0.395081043,0.394980192,0.445106983,0.795040846,0.932258844,0.628644943,0.510632992,0.444905043,0.464397907,0.54085803,0.574406147,y,2.924158812,2.680116997,2.596686192,2.596575317,2.648464408,2.900389442,2.969536512,2.798405426,2.708108871,2.648267329,2.666890254,2.733083282,2.759219079,1.772346019,1.419935942,3.248548514,3.152268752,3.192281961,3.504101244,1.79562521,3.254215694,0.840087175,2.924324355,0.955538035,2.980247979
OS,O,S,4,16,20,45,main,1,0,0,0,mismatch2,1,0.646456003,1.131135941,0.446488857,0.478605986,0.54571414,0.497400045,2.837471008,0.679002047,0.830054998,3.323897839,1.164696932,0.808966875,n,3.761978865,2.810538973,3.053514802,2.649810625,2.679978126,2.736965207,2.69670582,3.452931433,2.831871084,2.919106869,3.521647667,3.066212931,2.907930739,1.422494888,4.832954884,3.153050714,3.684212741,6.255449772,3.796258541,2.434151888,3.386347674,0.925094843,2.96618626,1.509057045,3.178705657
OS,O,S,19,76,95,45,main,0,1,0,0,mismatch1,1,0.696213007,0.372855186,0.361695051,0.478871822,0.344812155,0.413475037,0.578037977,1.432149887,7.053939104,0.94874382,3.901657104,1.026252985,n,4.763467073,2.842742133,2.571540188,2.558342566,2.680219283,2.537582567,2.616449295,2.761956372,3.155988473,3.848431706,2.97714896,3.591249099,3.011254433,1.25404191,9.434832811,3.098312051,3.974734209,10.68887472,4.028931987,9.326655864,3.969725952,0.840566873,2.92457227,8.486088991,3.928707582
OS,O,S,12,48,60,45,main,1,0,0,0,mismatch2,1,0.478591204,0.377921104,2.620277882,1.063889027,0.981215,0.74794817,0.595824957,1.666471004,6.766587973,0.697698116,0.697544098,0.758776903,n,6.094344139,2.679964712,2.577401145,3.418347351,3.02689633,2.991764179,2.873871504,2.77511869,3.221797761,3.830369732,2.84366755,2.843571668,2.880114103,4.432115079,9.130757093,3.646611028,3.960506789,13.56287217,4.132351669,12.11722589,4.083403204,3.684166909,3.566339297,8.433058977,3.925985138
OS,O,S,8,32,40,45,main,1,0,0,0,mismatch2,1,0.545828104,0.411320925,0.545630932,0.445500851,0.410420895,0.396872044,0.545830011,2.703181982,9.512615204,0.547446966,4.177233934,0.507568836,n,5.478401899,2.737055893,2.614180804,2.736898983,2.648848538,2.613229463,2.598650508,2.737057411,3.431875284,3.978299929,2.738342053,3.620888797,2.705494949,1.388003827,12.76324415,3.142390664,4.105961077,14.15124798,4.150794741,13.20692897,4.120801842,0.991131783,2.996131403,12.21579719,4.086921814
OS,O,S,7,28,35,45,main,0,1,0,0,mismatch1,1,0.462100983,0.508970022,0.89696312,2.435823917,0.612466097,0.580813885,0.895716906,5.296141863,5.662333965,0.547416925,2.888554811,0.541034937,n,2.883725166,2.664736892,2.706692203,2.952774587,3.38664589,2.787082053,2.76403699,2.952170771,3.72395961,3.752995481,2.738318221,3.460680613,2.73322531,3.913600922,11.50589275,3.592576538,4.060920322,15.41949368,4.188070113,14.29126287,4.155070607,3.332787037,3.522807563,10.95847583,4.039750154
OS,O,S,11,44,55,45,main,0,1,0,0,mismatch1,1,2.469192982,1.4794209,1.400166035,0.779999018,0.568112135,0.514014959,0.728577137,4.108504057,3.807636023,0.563812017,3.173202991,0.758687019,n,5.06020093,3.392555034,3.17009175,3.146179538,2.892094056,2.754434066,2.710975758,2.862475539,3.61368372,3.580655427,2.751134328,3.501497855,2.880062653,2.694180012,8.479952097,3.43042661,3.928393399,11.17413211,4.048213802,10.09630513,4.004162467,2.180165053,3.338489374,7.91614008,3.898513471
OS,O,S,16,64,80,45,main,1,0,0,0,mismatch2,1,0.495495081,0.495255947,0.443940878,0.629194975,0.445223093,0.547250032,0.562550068,5.212193966,2.838536024,4.428269148,0.980621099,0.687500954,n,5.900189877,2.695039347,2.694829699,2.647325137,2.798785246,2.648577682,2.738185796,2.750161182,3.717020569,3.45309441,3.646234009,2.991501233,2.837273305,1.620385885,12.47899914,3.209618451,4.096179755,14.09938502,4.14920017,9.123865843,3.960178891,1.073135853,3.030654705,8.05072999,3.905835261
OS,O,S,3,12,15,45,main,0,1,0,0,mismatch1,1,0.495515108,0.425576925,0.426661015,1.381574869,0.495151043,0.51392293,1.681782007,1.394092083,2.269833088,2.604618073,2.954271078,0.457056999,n,4.910107136,2.6950569,2.628978072,2.630082962,3.140374425,2.694737698,2.710897995,3.225769702,3.144291461,3.355993923,3.41574405,3.470450343,2.659970364,2.322158814,6.268543244,3.365891918,3.797166626,8.590702058,3.934028657,5.472161055,3.738158871,1.808235884,3.257255083,3.663925171,3.563946595
OS,O,S,15,60,75,45,main,0,1,0,0,mismatch1,1,0.579231977,1.161617041,0.596972942,0.462110996,0.445133924,0.463756084,0.527696133,1.248188972,3.387554169,0.396755934,0.679543972,1.093028069,n,2.604265928,2.762852529,3.065062975,2.775954647,2.664746303,2.648490693,2.66628962,2.722383912,3.096280341,3.529886249,2.598523431,2.832217564,3.038631315,1.522840022,5.032499075,3.182654282,3.701783704,6.555339097,3.816595162,5.694827079,3.755480541,1.059083938,3.024930382,4.635743141,3.666119364
SO,S,O,15,59,74,45,main,1,0,0,0,mismatch1,1,1.315213919,0.509196997,0.49553895,1.717949152,0.511787176,0.463001966,1.029649973,2.183602095,1.716546059,0.463637114,0.6962111,0.791912079,n,6.905395985,3.118996396,2.706885834,2.695077796,3.235010305,2.709089399,2.665582835,3.012689612,3.339173502,3.234655461,2.666178194,2.842740943,2.898676967,2.676490068,4.363785268,3.427565636,3.639863372,7.040275336,3.847589644,6.113636256,3.786299596,2.213488102,3.345077192,3.900148154,3.591081105
SO,S,O,19,75,94,45,main,1,0,0,0,mismatch1,1,0.813390017,0.409030914,1.348285913,0.830108166,0.445034027,0.480509996,0.477864027,3.569752932,0.445245981,0.413634777,3.555063963,0.591336966,n,3.102746964,2.910298838,2.611756133,3.129781997,2.919134686,2.648393218,2.681702427,2.679304339,3.552638159,2.648600008,2.616617046,3.550847419,2.771835029,2.658904075,4.42863369,3.42470267,3.64626976,7.087537765,3.850495386,6.193392992,3.791928638,2.178394079,3.338136448,4.014998913,3.603685432
SO,S,O,7,27,34,45,main,1,0,0,0,mismatch1,1,0.713165045,0.408686876,0.478204012,0.646529913,0.679138899,2.404248953,0.945936918,0.577272892,8.674999952,0.547430038,3.340408087,0.607849836,n,9.19197607,2.853190049,2.611390692,2.679613215,2.810588623,2.831958606,3.380979436,2.975862175,2.761381164,3.938269481,2.738328624,3.523799526,2.783796304,3.528982878,9.799702882,3.547649551,3.991212908,13.32868576,4.124787329,10.37700677,4.0160721,1.124733925,3.051049795,9.252272844,3.966248431
SO,S,O,11,43,54,45,main,1,0,0,0,mismatch1,1,1.616075993,0.475157022,1.348796844,2.119477987,0.561333179,1.283854961,0.661543131,1.833594084,3.054596901,0.747998953,1.684293985,0.725351095,n,5.514693022,3.208461779,2.676837152,3.129946541,3.32622891,2.749220713,3.108515964,2.820558164,3.263303199,3.484953907,2.87390099,3.226417898,2.860548271,4.752129792,5.636189938,3.676888294,3.75098562,10.38831973,4.016545308,8.356465816,3.922022641,3.468274831,3.540113504,4.888190985,3.689148166
SO,S,O,14,55,69,45,main,0,1,0,0,match,1,1.314959049,0.612252951,0.997594833,0.580430031,0.694528103,1.517504215,3.120980024,1.231523991,2.218487024,0.781412125,3.589838028,1.093041182,y,2.583624125,3.118912228,2.786930887,2.998954191,2.763749874,2.841689823,3.181129906,3.494290989,3.090442877,3.346056893,2.892880146,3.555074854,3.038636525,3.095529079,4.23142314,3.490734888,3.626486457,7.326952219,3.864923359,5.028035879,3.701398368,1.578024864,3.198113842,3.450011015,3.537820482
SO,S,O,6,23,29,45,main,0,1,0,0,match,1,0.411839008,0.528800964,0.328004122,0.393294096,0.40972209,1.083283901,1.431631088,0.595380068,0.562453985,0.547373056,0.59713316,0.624612093,y,2.902062893,2.614727479,2.723292238,2.515879301,2.594717427,2.612489379,3.034742289,3.155831121,2.774794291,2.750086998,2.738283416,2.776071189,2.795610388,1.804582119,1.705207109,3.25637665,3.231777135,3.509789228,3.545281037,1.879132271,3.273957351,0.721298218,2.858114859,1.157834053,3.063646318
SS,S,S,4,13,17,45,main,0,1,0,0,mismatch2,1,0.562666893,0.578867912,1.90008688,2.002297878,0.545817852,1.668231964,1.181359053,0.729270935,2.703634977,0.714513063,6.8352139,0.541178942,n,6.051285982,2.750251362,2.762579476,3.278773459,3.301528687,2.737047736,3.222256438,3.072381914,2.862888905,3.431948056,2.854010173,3.83475211,2.733340889,5.570616722,4.147418975,3.745903279,3.61777791,9.718035697,3.98757849,7.33529067,3.865417328,3.902384758,3.591330087,3.432905912,3.535661901
SS,S,S,12,45,57,45,main,0,1,0,0,mismatch1,1,0.428706884,0.495336056,0.395305872,0.930495977,0.428391933,0.363409996,0.411872864,0.378597975,0.477427959,0.447028875,2.453769207,0.825603962,n,5.33050704,2.632160457,2.694899942,2.596933266,2.9687145,2.631841284,2.560396869,2.61476318,2.578178287,2.678907848,2.650335576,3.389833712,2.916771768,1.689211845,1.303054809,3.227684118,3.114962683,2.992266654,3.476000293,2.181827783,3.338820468,1.325801849,3.12247862,0.856025934,2.932486922
SS,S,S,5,17,22,45,main,1,0,0,0,mismatch2,1,0.445472002,2.449693203,0.92986393,0.647367954,0.513556004,1.735025167,0.579167843,0.578899145,2.385769844,0.497043848,3.574566841,0.570111036,n,3.661957026,2.648820414,3.389111697,2.968419401,2.811151197,2.710587811,3.239305779,2.762804441,2.762602908,3.377628545,2.696394703,3.553223422,2.755959448,3.312257051,3.461712837,3.520124033,3.539291039,6.773969888,3.830843262,4.541900873,3.657237652,1.577231884,3.197895548,2.964668989,3.471976211
SS,S,S,17,65,82,45,main,1,0,0,0,mismatch2,1,0.445019007,0.559257984,0.395203114,1.783648968,0.630152941,0.463909864,2.451807976,6.450778008,2.939132929,2.520965099,2.032942057,1.02606678,n,6.048067808,2.64837856,2.747612193,2.596820358,3.251309387,2.799445968,2.666433607,3.389486454,3.809612097,3.468219228,3.401566833,3.308125001,3.011175627,2.642761946,11.91087604,3.422058045,4.075943705,14.55363798,4.162971568,11.56876302,4.063286925,2.178852082,3.338227748,9.389910937,3.972661473
SS,S,S,9,33,42,45,main,1,0,0,0,mismatch2,1,0.428519964,0.425464153,0.662801981,0.460551977,0.429903984,0.413513184,2.251544952,0.74583602,1.181660891,0.497129917,0.53007102,0.590947866,n,6.948616028,2.63197106,2.628862975,2.821383798,2.663278651,2.63337147,2.616489361,3.352480622,2.872643354,3.072492862,2.6964699,2.724334061,2.771549169,1.536867142,2.424626828,3.186636326,3.384644906,3.96149397,3.597858999,3.050850869,3.484420979,1.123353958,3.05051662,1.927496911,3.284993691
SS,S,S,8,29,37,45,main,0,1,0,0,mismatch1,1,0.913493872,0.445007801,0.395025969,0.395225048,0.646114111,2.520848989,0.545245886,1.131222963,1.81832099,0.44677496,1.333235025,0.70800209,n,2.873792887,2.960705638,2.648367624,2.596625647,2.596844461,2.810309226,3.40154683,2.736592397,3.053548212,3.259670552,2.650088825,3.124906714,2.85003454,3.311100006,3.396318913,3.519972298,3.531008464,6.707418919,3.826555432,3.73979497,3.572847793,0.790251017,2.897765063,2.949543953,3.469754872
SS,S,S,16,61,77,45,main,0,1,0,0,mismatch1,1,4.894934893,0.679060936,1.482623816,0.727971077,0.829754829,2.404143095,0.462157965,0.595679045,2.654582024,0.497210979,1.616464138,1.07168293,n,2.909656048,3.68974692,2.831908748,3.171030972,2.862114125,2.918949789,3.380960313,2.664790442,2.775012323,3.423996149,2.69654071,3.208566074,3.030066313,4.614737988,3.747472048,3.664147048,3.573738402,8.362210036,3.922321072,5.460855962,3.737260722,2.210594893,3.344509162,3.250261069,3.511918246
SS,S,S,20,77,97,45,main,0,1,0,0,mismatch1,1,0.37786603,0.377864122,0.362079859,0.446543932,0.395184994,0.380167007,0.411536932,0.412119865,0.964125872,0.530534983,0.711560011,0.524348021,n,1.854814053,2.577337851,2.577335658,2.558804367,2.649864192,2.596800445,2.579974424,2.614408816,2.615023549,2.984133737,2.724714026,2.852211533,2.719619633,1.188790798,1.90678072,3.075105435,3.280300752,3.095571518,3.490740842,2.184869528,3.339425508,0.808623791,2.907746515,1.376245737,3.138695987
SS,S,S,1,1,2,45,main,1,0,0,0,match,1,0.411732912,0.759895086,2.067475796,0.597699165,0.647208929,0.429661989,0.67873311,3.188306093,0.41288805,0.463596821,0.478369951,0.524055958,y,2.453150034,2.614615584,2.880753636,3.315440434,2.776482649,2.8110445,2.633126935,2.831699035,3.503560009,2.615832314,2.666140449,2.679763891,2.719377663,3.09483695,4.064790964,3.490637773,3.609038216,7.159627914,3.854890453,6.266369104,3.797015972,2.665174961,3.425725724,3.601194143,3.556446535
OO,O,O,20,78,98,46,main,0,0,1,0,mismatch1,1,0.428472042,0.86303997,1.164060116,0.695656061,1.013990164,0.530776978,0.595607042,2.670488119,1.414196014,0.714732885,0.696084976,1.443702936,n,2.256685019,2.631922489,2.93603091,3.065975409,2.842394573,3.006033742,2.724912077,2.774959824,3.42659065,3.150509609,2.854143765,2.84266226,3.15947784,2.390493155,4.799417018,3.378487504,3.681188487,7.189910173,3.856723465,5.94440031,3.774108048,1.859716177,3.269446669,4.084684133,3.611158478
OO,O,O,4,14,18,46,main,0,0,1,0,mismatch2,1,4.006865978,1.280912161,0.763667822,0.462637901,0.574397087,0.513525009,0.445261002,0.528778076,0.512094021,0.47915411,0.429733038,0.507603884,n,1.769795895,3.602804816,3.107519349,2.882904492,2.665241209,2.759212229,2.710561599,2.648614659,2.72327344,2.709349705,2.680475218,2.633198744,2.705524936,1.739830732,1.520026207,3.240506998,3.181851076,3.259856939,3.513198541,2.26717782,3.355485584,1.226305723,3.088598755,1.040872097,3.017397366
OO,O,O,8,30,38,46,main,0,0,1,0,mismatch2,1,0.377928972,0.611844063,1.199007988,0.829634905,0.378241062,0.341665983,0.36043191,0.378956079,0.478922844,0.413146973,0.512246132,0.557282925,n,1.7533741,2.577410186,2.78664075,3.078822076,2.918887016,2.577768674,2.533601742,2.556823233,2.578588878,2.680265553,2.616104575,2.709478688,2.746075737,2.370308876,1.271025896,3.374804943,3.104154399,3.641334772,3.561260608,2.886521816,3.460374844,2.028642893,3.307205604,0.857878923,2.933425998
OO,O,O,5,18,23,46,main,0,1,0,0,match,1,0.361327887,0.441987038,0.463101864,2.684798002,1.081763029,0.646718979,1.023679972,2.801986933,0.763234138,0.696709871,0.578250885,0.490607023,y,3.176818132,2.557901481,2.645409533,2.665676529,3.428911616,3.034132135,2.810715606,3.010164207,3.447466106,2.882657787,2.843051964,2.762116306,2.690733761,3.794618845,4.261930942,3.579168159,3.629606408,8.056549787,3.906149095,6.713120937,3.826924471,3.147899866,3.498020909,3.565221071,3.552086465
OO,O,O,17,66,83,46,main,0,1,0,0,mismatch2,1,0.37809515,0.40883708,0.545310974,0.528977871,0.479568005,0.380153894,0.611711025,3.67315197,0.428570032,0.413366079,1.06370616,0.456779957,n,1.546863079,2.577601107,2.611550278,2.736644238,2.723437504,2.680850201,2.579959443,2.786546308,3.565038897,2.632021799,2.616334835,3.026821674,2.659707039,1.454442739,4.515088081,3.162696628,3.654666227,5.96953082,3.775940199,5.176010847,3.713995178,1.074288845,3.031121066,4.101722002,3.612966222
OO,O,O,9,34,43,46,main,0,1,0,0,mismatch2,1,0.428316116,0.458837986,0.545217037,0.84632206,1.399600983,0.412596941,0.628794193,0.612140179,0.444930077,0.463439941,0.413254023,0.423036098,n,5.918246031,2.631764416,2.661659365,2.736569418,2.927535661,3.146004239,2.615526004,2.798508522,2.786850886,2.648291765,2.66599346,2.61621709,2.626377428,1.804136038,1.520510197,3.256269282,3.181989337,3.324646235,3.52174544,2.448609353,3.388919504,1.391539097,3.143495413,1.057070256,3.024103853
OO,O,O,1,2,3,46,main,0,1,0,0,match,1,0.494866848,0.592504025,1.280609131,1.548972845,2.218320131,0.446767807,0.728802919,3.004697084,0.377972126,0.362972021,0.39625597,0.557429075,y,5.20053792,2.694488361,2.772691305,3.107416594,3.190043804,3.34602422,2.650081871,2.862610103,3.477800696,2.577459773,2.55987315,2.597975818,2.746189617,3.276349783,3.745641231,3.515390261,3.573526177,7.021991014,3.846460269,6.212251186,3.793249008,2.829581976,3.45172228,3.38266921,3.52925953
OS,O,S,7,28,35,46,main,0,1,0,0,mismatch1,1,0.528711081,2.197907925,0.645419836,0.51227212,0.595520973,0.547186136,1.313388109,2.71912694,0.628692865,0.580343962,0.93030405,0.57435894,n,6.432531118,2.723218413,3.342009495,2.809842309,2.70950072,2.774897061,2.738135085,3.11839308,3.434429483,2.798438532,2.76368547,2.968624912,2.759183385,1.704878092,3.928163767,3.23169333,3.594189585,5.633041859,3.750742978,4.505511761,3.653744128,1.157691956,3.063593016,3.347819805,3.524762074
OS,O,S,18,72,90,46,main,0,0,1,0,match,1,0.344774961,0.361732006,0.396008968,0.478811979,0.527244091,0.459204912,0.561378002,0.528316021,0.913847923,0.463332891,0.862859964,2.948540926,y,7.416074991,2.537535718,2.558386937,2.597705021,2.680165007,2.722011721,2.662006525,2.74925539,2.722893781,2.960873929,2.665893131,2.935940319,3.46960716,1.334025859,1.905496835,3.125164248,3.280008232,3.239522694,3.510481027,2.316984891,3.364923202,0.874820947,2.941919173,1.442163944,3.159014633
OS,O,S,3,12,15,46,main,0,1,0,0,mismatch1,1,0.746599913,0.625684977,0.611680031,0.628386021,0.629053116,0.413386106,4.59059906,2.267088175,0.762117147,0.546864033,2.268936872,0.440934181,n,4.371444941,2.873087935,2.796355727,2.786524303,2.798226515,2.798687318,2.616355876,3.661869363,3.355468412,2.882021733,2.737879361,3.355822413,2.644373766,1.653452158,3.576069355,3.218391633,3.553405933,5.229521513,3.718461954,4.269271374,3.630353761,1.240066052,3.093444818,3.029205322,3.481328711
OS,O,S,11,44,55,46,main,0,1,0,0,mismatch1,1,0.662390232,0.692955971,0.796158075,0.628758907,0.628651142,0.547078848,3.068870068,0.444997072,0.5969522,0.479611874,0.379268885,0.440614223,n,2.343815088,2.821113919,2.840705641,2.900999304,2.79848415,2.798409709,2.738049924,3.486978501,2.648357153,2.775939557,2.680889927,2.578947215,2.644058512,1.97199583,1.521561146,3.294905992,3.18228941,3.493556976,3.543267831,2.466866254,3.392145604,1.424916982,3.153789562,1.041949272,3.017846576
OS,O,S,10,40,50,46,main,0,0,1,0,match,1,0.528828144,0.913648129,4.525835991,1.047102213,0.460416079,0.396373987,2.768526077,0.612123013,0.713011026,0.446946144,0.981616974,0.502580166,y,2.3789711,2.72331456,2.960778969,3.655698812,3.019989077,2.663150482,2.598105145,3.442248619,2.786838707,2.853096246,2.650255195,2.99194206,2.701205345,5.969312191,1.772080183,3.775924293,3.248483369,7.741392374,3.88881908,6.898072243,3.838727738,5.572938204,3.746084227,1.325134039,3.12225981
OS,O,S,14,56,70,46,main,0,0,1,0,match,1,0.478864908,0.411392927,0.729216814,0.561947823,0.59426713,0.496563911,3.119750023,1.147107124,0.479671955,0.430171967,1.644051075,0.473912001,y,2.933125019,2.680213012,2.614256821,2.862856674,2.749695993,2.773981709,2.695975153,3.494119797,3.059603977,2.680944327,2.633642105,3.215915305,2.675697707,1.787728548,2.056951046,3.252301575,3.313223956,3.844679594,3.584860153,2.917943716,3.465076911,1.291164637,3.110981623,1.626779079,3.211328579
OS,O,S,15,60,75,46,main,0,1,0,0,mismatch1,1,0.42827487,1.160228014,1.332979918,0.578914165,0.829011917,1.282727003,1.463733912,0.829699993,0.929533005,0.563847065,1.007198095,0.656783104,n,2.95671916,2.631722592,3.064543347,3.124823607,2.762614176,2.918560774,3.108134237,3.165462135,2.918921086,2.968264815,2.751161324,3.003114896,2.817421972,3.194621086,2.323080063,3.504419354,3.366064178,5.517701149,3.741758174,3.671127081,3.564799418,1.911894083,3.281463829,1.759232998,3.245323363
